Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
87,20211408_087,3024,4032,37.58988,127.01718,0,0,0,0,1
88,20211408_088,3024,4032,37.58984,127.01723,0,0,0,0,1
89,20211408_089,3024,4032,37.58984,127.01721,0,0,0,0,1
90,20211408_090,3024,4032,37.58991,127.01718,1,0,0,0,0
91,20211408_091,3024,4032,37.58995,127.0172,1,0,0,0,0
92,20211408_092,3024,4032,37.58996,127.01719,1,0,0,0,0
93,20211408_093,3024,4032,37.59,127.01722,0,0,0,0,1
94,20211408_094,3024,4032,37.58995,127.01714,1,0,0,0,0
95,20211408_095,3024,4032,37.59038,127.01699,1,0,0,0,0
96,20211408_096,3024,4032,37.58981,127.01708,1,0,0,0,0
97,20211408_097,3024,4032,37.5901,127.01698,1,0,0,0,0
98,20211408_098,3024,4032,37.5901,127.01699,1,0,0,0,0
99,20211408_099,3024,4032,37.58996,127.01717,0,1,0,0,0
100,20211408_100,3024,4032,37.59003,127.01725,0,0,0,0,1
101,20211408_101,3024,4032,37.58995,127.01723,0,0,0,0,1
102,20211408_102,3024,4032,37.58988,127.01732,1,0,0,0,0
103,20211408_103,3024,4032,37.59028,127.01705,0,1,0,0,0
104,20211408_104,3024,4032,37.58998,127.01718,0,2,0,0,0
105,20211408_105,3024,4032,37.58991,127.01725,1,0,0,0,0
1,Sp001,1280,1280,37.323631,127.105802,0,1,0,0,0
2,Sp002,1280,1280,37.323629,127.105773,1,0,0,0,0
3,Sp003,1280,1280,37.323634,127.105774,0,0,0,0,1
4,Sp004,1280,1280,37.323651,127.10545,1,0,0,0,0
5,Sp005,1280,1280,37.323648,127.10545,0,1,0,0,0
6,Sp006,1280,1280,37.32365,127.105421,1,0,0,0,0
7,Sp007,1280,1280,37.32365,127.105417,1,0,0,0,0
8,Sp008,1280,1280,37.32365,127.10541,0,0,0,1,0
9,Sp009,1280,1280,37.323651,127.105403,1,0,0,0,0
10,Sp010,1280,1280,37.323655,127.105387,0,0,0,1,0
11,Sp011,1280,1280,37.323658,127.10537,0,1,0,0,0
12,Sp012,1280,1280,37.323659,127.105368,1,0,0,0,0
13,Sp013,1280,1280,37.323655,127.105362,1,0,0,0,0
14,Sp014,1280,1280,37.323663,127.105356,0,0,0,1,0
15,Sp015,1280,1280,37.323657,127.10535,1,0,0,0,0
16,Sp016,1280,1280,37.323668,127.105343,1,0,0,0,0
17,Sp017,1280,1280,37.323681,127.105299,1,0,0,0,0
18,Sp018,1280,1280,37.323689,127.105279,1,0,0,0,0
19,Sp019,1280,1280,37.323703,127.105248,0,0,0,0,1
20,Sp020,1280,1280,37.323719,127.10521,1,0,0,0,0
21,Sp021,1280,1280,37.323726,127.105194,1,0,0,0,0
22,Sp022,1280,1280,37.323735,127.105171,1,0,0,0,0
23,Sp023,1280,1280,37.323727,127.105177,0,1,0,0,0
24,Sp024,1280,1280,37.323763,127.105101,1,0,0,0,0
25,Sp025,1280,1280,37.323774,127.105077,1,0,0,0,0
26,Sp026,1280,1280,37.323382,127.104184,1,0,0,0,0
27,Sp027,1280,1280,37.323367,127.104147,1,0,0,0,0
28,Sp028,1280,1280,37.323388,127.104214,1,0,0,0,0
29,Sp029,1280,1280,37.323377,127.104179,1,0,0,0,0
30,Sp030,1280,1280,37.32335,127.104145,1,0,0,0,0
31,Sp031,1280,1280,37.323245,127.103938,1,0,0,0,0
32,Sp032,1280,1280,37.32295,127.103481,1,0,0,0,0
33,Sp033,1280,1280,37.322765,127.103019,0,0,0,1,0
34,Sp034,1280,1280,37.322364,127.102029,0,1,0,0,0
35,Sp035,1280,1280,37.322336,127.101893,1,0,0,0,0
36,Sp036,1280,1280,37.322307,127.1018,1,0,0,0,0
37,Sp037,1280,1280,37.322115,127.101336,1,0,0,0,0
38,Sp038,1280,1280,37.322082,127.101131,0,0,0,1,0
39,Sp039,1280,1280,37.322055,127.100987,0,1,0,0,0
40,Sp040,1280,1280,37.322008,127.100867,1,0,0,0,0
41,Sp041,1280,1280,37.32295,127.103481,1,0,0,0,0
42,Sp042,1280,1280,37.321969,127.10071,0,1,0,0,0
43,Sp043,1280,1280,37.320991,127.097085,0,1,0,0,0
44,Sp044,1280,1280,37.320716,127.097554,0,0,0,0,1
45,Sp045,1280,1280,37.320208,127.097227,1,0,0,0,0
46,Sp046,1280,1280,37.32002,127.079104,1,0,0,0,0
47,Sp047,1280,1280,37.319769,127.096944,0,1,0,0,0
48,Sp048,1280,1280,37.319445,127.096729,0,0,0,0,1
49,Sp049,1280,1280,37.319133,127.096538,0,0,1,0,0
50,Sp050,1280,1280,37.318968,127.096361,1,0,0,0,0
51,Sp051,1280,1280,37.318815,127.096146,1,0,0,0,0
52,Sp052,1280,1280,37.319109,127.095037,1,0,0,0,0
53,Sp053,1280,1280,37.319145,127.09403,0,0,0,1,0
54,Sp054,1280,1280,37.319145,127.094029,0,1,0,0,0
55,Sp055,1280,1280,37.318717,127.093198,1,0,0,0,0
56,Sp056,1280,1280,37.31437,127.090101,1,0,0,0,0
57,Sp057,1280,1280,37.31437,127.090066,1,0,0,0,0
58,Sp058,1280,1280,37.314376,127.090023,1,0,0,0,0
59,Sp059,1280,1280,37.31437,127.089971,1,0,0,0,0
60,Sp060,1280,1280,37.314366,127.089913,0,1,0,0,0
61,Sp061,1280,1280,37.314364,127.089841,1,0,0,0,0
62,Sp062,1280,1280,37.314362,127.089744,1,0,0,0,0
63,Sp063,1280,1280,37.314364,127.089736,1,0,0,0,0
64,Sp064,1280,1280,37.314368,127.089701,1,0,0,0,0
65,Sp065,1280,1280,37.313822,127.083064,0,1,0,0,0
66,Sp066,1280,1280,37.314362,127.089636,0,0,0,0,1
67,Sp067,1280,1280,37.314364,127.089611,0,1,0,0,0
68,Sp068,1280,1280,37.314354,127.089567,1,0,0,0,0
69,Sp069,1280,1280,37.314358,127.089054,0,1,0,0,0
70,Sp070,1280,1280,37.314352,127.089454,0,0,1,0,0
71,Sp071,1280,1280,37.31435,127.089427,0,1,0,0,0
72,Sp072,1280,1280,37.314352,127.089387,1,0,0,0,0
73,Sp073,1280,1280,37.31434,127.089322,1,0,0,0,0
74,Sp074,1280,1280,37.314338,127.089237,1,0,0,0,0
75,Sp075,1280,1280,37.314336,127.089192,0,0,0,0,1
76,Sp076,1280,1280,37.314319,127.089152,1,0,0,0,0
77,Sp077,1280,1280,37.314311,127.089077,1,0,0,0,0
78,Sp078,1280,1280,37.314309,127.088985,1,0,0,0,0
79,Sp079,1280,1280,37.314293,127.088893,0,0,0,0,1
80,Sp080,1280,1280,37.314319,127.088803,0,0,0,0,1
81,Sp081,1280,1280,37.31433,127.088773,0,1,0,0,0
82,Sp082,1280,1280,37.314326,127.088731,0,0,0,0,1
83,Sp083,1280,1280,37.31434,127.088698,0,1,0,0,0
84,Sp084,1280,1280,37.314366,127.088308,1,0,0,0,0
85,Sp085,1280,1280,37.314378,127.088191,1,0,0,0,0
86,Sp086,1280,1280,37.314393,127.088024,1,0,0,0,0
87,Sp087,1280,1280,37.314413,127.08752,0,0,0,0,1
88,Sp088,1280,1280,37.314407,127.087465,0,0,0,0,1
89,Sp089,1280,1280,37.314413,127.087425,1,0,0,0,0
90,Sp090,1280,1280,37.314413,127.087375,0,1,0,0,0
91,Sp091,1280,1280,37.314413,127.08734,1,0,0,0,0
92,Sp092,1280,1280,37.314399,127.08721,0,0,1,0,0
93,Sp093,1280,1280,37.31437,127.086649,1,0,0,0,0
94,Sp094,1280,1280,37.314366,127.086487,1,0,0,0,0
95,Sp095,1280,1280,37.314304,127.086095,0,1,0,0,0
96,Sp096,1280,1280,37.314266,127.085804,0,0,0,0,1
97,Sp097,1280,1280,37.314226,127.085651,0,0,0,1,0
98,Sp098,1280,1280,37.314228,127.085586,0,0,1,0,0
99,Sp099,1280,1280,37.314246,127.085382,1,0,0,0,0
100,Sp100,1280,1280,37.314208,127.085175,0,0,0,0,1
101,Sp101,1280,1280,37.314332,127.086223,0,0,0,0,1
102,Sp102,1280,1280,37.314369,127.08652,1,0,0,0,0
1,Rubbish01,1080,1440,37.59,126.75,1,0,0,0,0
2,Rubbish02,1080,1440,37.59,126.75,1,0,0,0,0
3,Rubbish03,1080,1440,37.59,126.75,1,0,0,0,0
4,Rubbish04,1080,1440,37.59,126.75,1,0,0,0,0
5,Rubbish05,1080,1440,37.59,126.75,1,0,0,0,0
6,Rubbish06,1080,1440,37.59,126.75,1,0,0,0,0
7,Rubbish07,1080,1440,37.59,126.75,1,0,0,0,0
8,Rubbish08,1080,1440,37.59,126.75,1,0,0,0,0
9,Rubbish09,1080,1440,37.59,126.75,1,0,0,0,0
10,Rubbish10,1080,1440,37.59,126.75,1,0,0,0,0
11,Rubbish11,1080,1440,37.59,126.75,1,0,0,0,0
12,Rubbish12,1080,1440,37.59,126.75,1,0,0,0,0
13,Rubbish13,1080,1440,37.59,126.75,1,0,0,0,0
14,Rubbish14,1440,1440,37.59,126.75,1,0,0,0,0
15,Rubbish15,1440,1440,37.59,126.75,1,0,0,0,0
16,Rubbish16,1440,1440,37.59,126.75,1,0,0,0,0
17,Rubbish17,1440,1440,37.59,126.75,1,0,0,0,0
18,Rubbish18,1440,1440,37.59,126.75,1,0,0,0,0
19,Rubbish19,1440,1440,37.59,126.75,1,0,0,0,0
20,Rubbish20,1440,1440,37.59,126.75,1,0,0,0,0
21,Rubbish21,1440,1440,37.59,126.75,1,0,0,0,0
22,Rubbish22,1440,1440,37.59,126.75,1,0,0,0,0
23,Rubbish23,1440,1440,37.59,126.75,1,0,0,0,0
24,Rubbish24,1440,1440,37.59,126.75,1,0,0,0,0
25,Rubbish25,1440,1440,37.59,126.75,1,0,0,0,0
26,Rubbish26,1440,1440,37.59,126.75,1,0,0,0,0
27,Rubbish27,1440,1440,37.59,126.75,1,0,0,0,0
28,Rubbish28,1440,1440,37.59,126.75,1,0,0,0,0
29,Rubbish29,1440,1440,37.59,126.75,1,0,0,0,0
30,Rubbish30,1440,1440,37.59,126.75,1,0,0,0,0
31,Can31,1440,1440,37.59,126.75,0,0,1,0,0
32,Can32,1440,1440,37.59,126.75,0,0,1,0,0
33,Can33,1440,1440,37.59,126.75,0,0,1,0,0
34,Plastic34,1440,1440,37.59,126.75,0,1,0,0,0
35,Plastic35,1440,1440,37.59,126.75,0,1,0,0,0
36,Plastic36,1440,1440,37.59,126.75,0,1,0,0,0
37,Plastic37,1440,1440,37.59,126.75,0,1,0,0,0
38,Plastic38,1440,1440,37.59,126.75,0,1,0,0,0
39,Plastic39,1440,1440,37.59,126.75,0,1,0,0,0
40,Plastic40,1440,1440,37.59,126.75,0,1,0,0,0
41,Plastic41,1440,1440,37.59,126.75,0,1,0,0,0
42,Plastic42,1440,1440,37.59,126.75,0,1,0,0,0
43,Plastic43,1440,1440,37.59,126.75,0,1,0,0,0
44,Plastic44,1440,1440,37.59,126.75,0,1,0,0,0
45,Plastic45,1440,1440,37.59,126.75,0,1,0,0,0
46,Plastic46,1440,1440,37.59,126.75,0,1,0,0,0
47,Paper47,1440,1440,37.59,126.75,0,0,0,0,1
48,Paper48,1440,1440,37.59,126.75,0,0,0,0,1
49,Paper49,1440,1440,37.52,126.93,0,0,0,0,1
50,Paper50,1440,1440,37.52,126.93,0,0,0,0,1
51,Paper51,1440,1440,37.52,126.93,0,0,0,0,1
52,Paper52,1440,1440,37.52,126.93,0,0,0,0,1
53,Paper53,1440,1440,37.52,126.93,0,0,0,0,1
54,Paper54,1440,1440,37.52,126.93,0,0,0,0,1
55,Paper55,1440,1440,37.52,126.93,0,0,0,0,1
56,Paper56,1440,1440,37.52,126.93,0,0,0,0,1
57,Paper57,1440,1440,37.52,126.93,0,0,0,0,1
58,Paper58,1440,1440,37.52,126.93,0,0,0,0,1
59,Paper59,1440,1440,37.52,126.93,0,0,0,0,1
60,Paper60,1440,1440,37.52,126.93,0,0,0,0,1
61,Paper61,1440,1440,37.52,126.93,0,0,0,0,1
62,Paper62,1440,1440,37.52,126.93,0,0,0,0,1
63,Rubbish63,1440,1440,37.52,126.93,1,0,0,0,0
64,Rubbish64,1440,1440,37.52,126.93,1,0,0,0,0
65,Rubbish65,1440,1440,37.52,126.93,1,0,0,0,0
66,Rubbish66,1440,1440,37.52,126.93,1,0,0,0,0
67,Rubbish67,1440,1440,37.52,126.93,1,0,0,0,0
68,Rubbish68,1080,1440,37.52,126.93,1,0,0,0,0
69,Rubbish69,1080,1440,37.52,126.93,1,0,0,0,0
70,Rubbish70,1080,1440,37.52,126.93,1,0,0,0,0
71,Rubbish71,1080,1440,37.52,126.93,1,0,0,0,0
72,Rubbish72,1080,1440,37.52,126.93,1,0,0,0,0
73,Rubbish73,1080,1440,37.52,126.93,1,0,0,0,0
74,Rubbish74,1080,1440,37.52,126.93,1,0,0,0,0
75,Glass75,1440,1440,37.59,126.75,0,0,0,1,0
76,Glass76,1440,1440,37.59,126.75,0,0,0,1,0
77,Glass77,1440,1440,37.59,126.75,0,0,0,1,0
78,Glass78,1440,1440,37.59,126.75,0,0,0,1,0
79,Glass79,1440,1440,37.59,126.75,0,0,0,1,0
80,Glass80,1440,1440,37.59,126.75,0,0,0,1,0
81,Glass81,1440,1440,37.59,126.75,0,0,0,1,0
82,Glass82,1440,1440,37.59,126.75,0,0,0,1,0
83,Glass83,1440,1440,37.59,126.75,0,0,0,1,0
84,Glass84,1440,1440,37.59,126.75,0,0,0,1,0
85,Glass85,1440,1440,37.59,126.75,0,0,0,1,0
86,Glass86,1440,1440,37.59,126.75,0,0,0,1,0
87,Paper87,1440,1440,37.59,126.75,0,0,0,0,1
88,Paper88,1440,1440,37.59,126.75,0,0,0,0,1
89,Paper89,1440,1440,37.59,126.75,0,0,0,0,1
90,Paper90,1440,1440,37.59,126.75,0,0,0,0,1
91,Paper91,1440,1440,37.59,126.75,0,0,0,0,1
92,Paper92,1440,1440,37.59,126.75,0,0,0,0,1
93,Paper93,1440,1440,37.59,126.75,0,0,0,0,1
94,Paper94,1440,1440,37.59,126.75,0,0,0,0,1
95,Paper95,1440,1440,37.59,126.75,0,0,0,0,1
96,Can96,1440,1440,37.59,126.75,0,0,1,0,0
97,Can97,1440,1440,37.59,126.75,0,0,1,0,0
98,Can98,1440,1440,37.59,126.75,0,0,1,0,0
99,Can99,1440,1440,37.59,126.75,0,0,1,0,0
100,Rubbish100,1440,1440,37.58,127.01,1,0,0,0,1
101,Rubbish101,1440,1440,37.58,127.01,1,0,0,0,1
102,Rubbish102,1440,1440,37.58,127.01,1,0,0,0,1
103,Rubbish103,1440,1440,37.58,127.01,1,0,0,0,1
104,Rubbish104,1440,1440,37.58,127.01,1,0,0,0,1
105,Rubbish105,1440,1440,37.58,127.01,1,0,0,0,1
106,Rubbish106,1440,1440,37.58,127.01,1,0,0,0,1
107,Rubbish107,1440,1440,37.58,127.01,1,0,0,0,1
108,Rubbish108,1440,1440,37.58,127.01,1,0,0,0,1
109,Rubbish109,1440,1440,37.58,127.01,1,0,0,0,0
110,Rubbish110,1440,1440,37.58,127.01,1,0,0,0,0
1,IMG_0002,3024,3024,37.31,126.55,0,0,0,0,1
2,IMG_0004,3024,3024,37.31,126.55,0,1,0,0,0
3,IMG_0006,3024,3024,37.31,126.55,1,0,0,0,0
4,IMG_0009,3024,3024,37.31,126.55,1,0,0,0,1
5,IMG_0010,3024,3024,37.31,126.55,0,0,0,0,1
6,IMG_0012,3024,3024,37.32,126.55,0,1,0,0,0
7,IMG_0015,3024,3024,37.32,126.55,0,1,0,0,0
8,IMG_0016,3024,3024,37.32,126.55,0,1,0,0,0
9,IMG_0017,3024,3024,37.32,126.55,1,0,0,0,0
10,IMG_0018,3024,3024,37.32,126.55,0,0,0,0,1
11,IMG_0019,3024,3024,37.32,126.55,0,0,0,0,1
12,IMG_0020,3024,3024,37.32,126.55,0,0,0,0,1
13,IMG_0022,3024,3024,37.32,126.54,1,0,0,0,0
14,IMG_0023,3024,3024,37.32,126.54,1,0,0,0,0
15,IMG_0024,3024,3024,37.32,126.54,0,1,0,0,0
16,IMG_0025,3024,3024,37.32,126.54,0,1,0,0,0
17,IMG_0026,3024,3024,37.32,126.54,0,1,0,0,0
18,IMG_0030,3024,3024,37.32,126.54,1,0,0,0,0
19,IMG_0032,3024,3024,37.31,126.54,0,1,0,0,0
20,IMG_0033,3024,3024,37.31,126.54,0,1,0,0,0
21,IMG_0035,3024,3024,37.31,126.54,0,1,0,0,0
22,IMG_0036,3024,3024,37.31,126.54,0,1,0,0,0
23,IMG_0037,3024,3024,37.31,126.54,0,1,0,0,0
24,IMG_0038,3024,3024,37.31,126.54,1,0,0,0,0
25,IMG_0041,3024,3024,37.31,126.54,1,0,0,0,0
26,IMG_0042,3024,3024,37.31,126.54,1,0,0,0,0
27,IMG_0082,3024,3024,37.35,127.1,1,0,0,0,0
28,IMG_0089,3024,3024,37.35,127.1,1,0,0,0,0
30,IMG_0127,3024,3024,37.28,126.55,0,0,0,0,1
31,IMG_0129,3024,3024,37.28,126.55,0,1,0,0,0
32,IMG_0130,3024,3024,37.28,126.55,1,0,0,0,0
33,IMG_0131,3024,3024,37.28,126.55,1,0,0,0,0
34,IMG_0132,3024,3024,37.28,126.55,1,0,0,0,0
35,IMG_0133,3024,3024,37.28,126.55,0,0,0,0,1
36,IMG_0134,3024,3024,37.28,126.55,0,0,0,0,1
37,IMG_0135,3024,3024,37.28,126.55,0,0,0,0,1
38,IMG_0136,3024,3024,37.28,126.55,0,0,0,0,1
39,IMG_0137,3024,3024,37.28,126.55,1,0,0,0,0
40,IMG_0138,3024,3024,37.28,126.55,1,0,0,0,0
41,IMG_0139,3024,3024,37.28,126.55,1,0,0,0,0
42,IMG_0140,3024,3024,37.28,126.55,1,0,0,0,0
43,IMG_0141,3024,3024,37.28,126.55,1,0,0,0,0
44,IMG_0142,3024,3024,37.28,126.55,0,0,0,0,1
45,IMG_0143,3024,3024,37.28,126.55,1,0,0,0,0
46,IMG_0144,3024,3024,37.28,126.55,1,0,0,0,0
47,IMG_0145,3024,3024,37.28,126.55,1,0,0,0,0
48,IMG_0145,3024,3024,37.28,126.55,1,0,0,0,0
49,IMG_0147,3024,3024,37.28,126.55,0,0,0,0,1
50,IMG_0148,3024,3024,37.28,126.55,1,0,0,0,0
51,IMG_0149,3024,3024,37.28,126.55,1,0,0,0,0
52,IMG_0150,3024,3024,37.28,126.55,1,0,0,0,0
53,IMG_0151,3024,3024,37.28,126.55,1,0,0,0,0
54,IMG_0152,3024,3024,37.28,126.55,0,1,0,0,0
55,IMG_0153,3024,3024,37.28,126.55,0,1,0,0,0
56,IMG_0154,3024,3024,37.28,126.55,0,1,0,0,0
57,IMG_0155,3024,3024,37.28,126.55,1,0,0,0,0
58,IMG_0156,3024,3024,37.28,126.55,1,0,0,0,0
59,IMG_0157,3024,3024,37.28,126.55,1,0,0,0,0
60,IMG_0158,3024,3024,37.28,126.55,1,0,0,0,0
61,IMG_0159,3024,3024,37.28,126.55,1,0,0,0,0
62,IMG_0160,3024,3024,37.28,126.55,1,0,0,0,0
63,IMG_0161,3024,3024,37.28,126.55,1,0,0,0,0
64,IMG_0162,3024,3024,37.28,126.55,1,0,0,0,0
65,IMG_0171,3024,3024,37.29,126.55,0,0,0,0,1
66,IMG_0172,3024,3024,37.29,126.55,0,0,0,0,1
67,IMG_0173,3024,3024,37.29,126.55,1,0,0,0,0
68,IMG_0174,3024,3024,37.29,126.55,1,0,0,0,0
69,IMG_0175,3024,3024,37.29,126.55,1,0,0,0,0
70,IMG_0177,3024,3024,37.29,126.55,0,1,0,0,0
71,IMG_0180,3024,3024,37.29,126.55,0,1,0,0,0
72,IMG_0178,3024,3024,37.29,126.55,0,1,0,0,0
73,IMG_0181,3024,3024,37.29,126.55,1,0,0,0,0
74,IMG_0182,3024,3024,37.29,126.55,1,0,0,0,0
75,IMG_0183,3024,3024,37.29,126.55,1,0,0,0,0
76,IMG_0184,3024,3024,37.29,126.55,0,1,0,0,0
77,IMG_0185,3024,3024,37.29,126.55,1,0,0,0,0
78,IMG_9968,3024,3024,37.31,126.56,1,0,0,0,0
79,IMG_9970,3024,3024,37.31,126.55,1,0,0,0,0
80,IMG_9972,3024,3024,37.31,126.55,0,1,0,0,0
81,IMG_9973,3024,3024,37.31,126.55,1,0,0,0,0
82,IMG_9974,3024,3024,37.31,126.55,1,0,0,0,0
83,IMG_9978,3024,3024,37.31,126.55,1,0,0,0,0
84,IMG_9979,3024,3024,37.31,126.55,1,0,0,0,0
85,IMG_9980,3024,3024,37.31,126.55,1,0,0,0,0
86,IMG_9983,3024,3024,37.31,126.55,1,0,0,0,0
87,IMG_9985,3024,3024,37.31,126.55,1,0,0,0,0
88,IMG_9981,3024,3024,37.31,126.55,1,0,0,0,0
89,IMG_9982,3024,3024,37.31,126.55,1,0,0,0,0
90,IMG_9987,3024,3024,37.31,126.55,1,0,0,0,0
91,IMG_9991,3024,3024,37.31,126.55,1,0,0,0,0
92,IMG_9992,3024,3024,37.31,126.55,1,0,0,0,0
93,IMG_9993,3024,3024,37.31,126.55,1,0,0,0,0
94,IMG_9994,3024,3024,37.31,126.55,1,0,0,0,0
95,IMG_9995,3024,3024,37.31,126.55,1,0,0,0,0
96,IMG_9996,3024,3024,37.31,126.55,1,0,0,0,0
97,IMG_9997,3024,3024,37.31,126.55,0,0,0,0,1
98,IMG_9998,3024,3024,37.31,126.55,0,0,0,0,1
99,IMG_9988,3024,3024,37.31,126.55,1,0,0,0,0
100,IMG_0001,3024,3024,37.31,126.55,0,0,0,0,1
1,sample001_ms,2174,1725,37.46,126.83,0,1,0,0,0
2,sample002_ms,1376,1296,37.46,126.83,0,1,0,0,0
3,sample003_ms,1502,1502,37.46,126.83,0,0,0,0,1
4,sample004_ms,1192,1193,37.4654,126.8388,1,1,0,1,0
5,sample005_ms,4032,2268,37.4632,126.844,1,1,0,0,0
6,sample006_ms,1305,1305,37.4825,126.8536,0,1,0,0,0
7,sample007_ms,4032,2268,37.4893,126.8965,1,0,0,0,0
8,sample008_ms,1213,1213,37.4882,126.8973,0,1,0,0,0
9,sample009_ms,4032,2268,37.4884,126.8972,0,1,0,0,0
10,sample010_ms,4032,2268,37.4884,126.8972,0,1,0,0,0
11,sample011_ms,4032,2268,37.4864,126.8989,1,0,0,0,0
12,sample012_ms,4032,2268,37.4859,126.9003,0,0,0,0,1
13,sample013_ms,4032,2268,37.4848,126.9041,0,1,0,0,0
14,sample014_ms,4032,2268,37.4853,126.9044,0,1,0,0,0
15,sample015_ms,4032,2268,37.4878,126.9041,0,1,0,0,0
16,sample016_ms,4032,2268,37.4849,126.9044,0,1,0,0,0
17,sample017_ms,1056,1056,37.4849,126.9045,0,0,0,0,1
18,sample018_ms,4032,2268,37.4849,126.9045,1,1,0,0,1
19,sample019_ms,1707,1707,37.4859,126.9,0,1,0,0,0
20,sample020_ms,4032,2268,37.4873,126.898,0,0,0,0,1
21,sample021_ms,4032,2268,37.4884,126.897,0,1,0,0,0
22,sample022_ms,4032,2268,37.4884,126.897,1,0,0,0,0
23,sample023_ms,4032,2268,37.4896,126.8964,1,0,0,0,0
24,sample024_ms,4032,2268,37.49,126.896,1,1,0,0,0
25,sample025_ms,4032,2268,37.4903,126.8962,0,1,0,0,0
26,sample026_ms,4032,2268,37.496,126.8941,1,0,1,0,0
27,sample027_ms,4032,2268,37.4679,126.8426,1,0,0,0,0
28,sample028_ms,4032,2268,37.4655,126.8389,0,1,0,0,0
29,sample029_ms,4032,2268,37.4655,126.8385,1,0,0,0,0
30,sample030_ms,4032,2268,37.4655,126.8335,0,1,0,0,0
31,sample031_ms,4032,2268,37.4661,126.831,1,0,0,0,0
32,sample032_ms,1565,1565,37.4662,126.8308,1,0,0,0,0
33,sample033_ms,4032,2268,37.4677,126.8267,1,0,0,0,0
34,sample034_ms,4032,2268,37.4678,126.8267,0,1,0,0,0
35,sample035_ms,4032,2268,37.4688,126.8257,1,0,0,0,0
36,sample036_ms,3024,3024,37.31,126.55,1,0,0,0,0
37,sample037_ms,3024,3024,37.31,126.55,1,1,0,0,0
38,sample038_ms,3024,3024,37.31,126.55,1,0,0,0,0
39,sample039_ms,3024,3024,37.31,126.55,0,1,0,0,0
40,sample040_ms,3024,3024,37.31,126.55,1,0,0,0,0
41,sample041_ms,3024,3024,37.31,126.55,1,1,0,0,0
42,sample042_ms,3024,3024,37.32,126.55,0,1,0,0,0
43,sample043_ms,3024,3024,37.32,126.55,0,0,0,0,1
44,sample044_ms,3024,3024,37.32,126.55,1,0,0,0,0
45,sample045_ms,3024,3024,37.32,126.55,0,1,0,0,0
46,sample046_ms,3024,3024,37.32,126.55,0,1,0,0,0
47,sample047_ms,3024,3024,37.32,126.55,1,0,0,0,0
48,sample048_ms,3024,3024,37.32,126.55,0,0,0,0,1
49,sample049_ms,3024,3024,37.32,126.55,0,0,0,0,1
50,sample050_ms,3024,3024,37.32,126.55,1,1,0,0,0
51,sample051_ms,3024,3024,37.32,126.55,1,1,0,0,0
52,sample052_ms,3024,3024,37.32,126.55,1,1,0,0,0
53,sample053_ms,3024,3024,37.5357,126.9131,0,1,0,0,0
54,sample054_ms,3024,3024,37.5295,126.9097,0,1,0,0,0
55,sample055_ms,3024,3024,37.5297,126.9115,0,1,0,0,0
56,sample056_ms,3024,3024,37.4831,126.8194,1,0,0,0,0
57,sample057_ms,3024,3024,37.4828,126.8195,1,0,0,0,0
58,sample058_ms,3024,3024,37.4828,126.8195,1,0,0,0,0
59,sample059_ms,3024,3024,37.4824,126.8197,0,0,0,1,0
60,sample060_ms,3024,3024,37.4825,126.8197,0,1,0,0,0
61,sample061_ms,3024,3024,37.4825,126.8196,0,1,0,0,0
62,sample062_ms,3024,3024,37.4824,126.8195,0,1,0,0,0
63,sample063_ms,3024,3024,37.4812,126.8203,0,1,0,0,0
64,sample064_ms,3024,3024,37.4815,126.8202,0,1,0,0,0
65,sample065_ms,3024,3024,37.4813,126.8202,0,1,0,0,0
66,sample066_ms,3024,3024,37.4814,126.82,0,1,0,0,0
67,sample067_ms,3024,3024,37.4812,126.8201,0,1,0,0,0
68,sample068_ms,3024,3024,37.4813,126.8201,0,0,1,0,0
69,sample069_ms,3024,3024,37.481,126.8201,0,0,0,0,1
70,sample070_ms,3024,3024,37.481,126.8202,0,1,0,0,0
71,sample071_ms,3024,3024,37.481,126.82,0,1,0,0,0
72,sample072_ms,3024,3024,37.4808,126.8203,0,0,1,0,0
73,sample073_ms,3024,3024,37.4811,126.8199,0,0,0,0,1
74,sample074_ms,3024,3024,37.481,126.82,0,1,0,0,0
75,sample075_ms,3024,3024,37.481,126.8199,0,1,0,0,0
76,sample076_ms,3024,3024,37.4797,126.8207,1,0,0,0,0
77,sample077_ms,3024,3024,37.4782,126.8215,1,0,0,0,0
78,sample078_ms,3024,3024,37.4759,126.8216,0,1,0,0,0
79,sample079_ms,3024,3024,37.4759,126.8216,1,0,0,0,0
80,sample080_ms,3024,3024,37.4727,126.823,0,1,0,0,0
81,sample081_ms,3024,3024,37.4713,126.8241,0,1,0,0,0
82,sample082_ms,3024,3024,37.4676,126.8268,1,0,0,0,0
83,sample083_ms,3024,3024,37.4669,126.8296,0,1,0,0,0
84,sample084_ms,3024,3024,37.4656,126.8332,0,1,0,0,0
85,sample085_ms,3024,3024,37.4687,126.8435,0,0,1,0,0
86,sample086_ms,3024,3024,37.4687,126.8435,0,1,0,0,0
87,sample087_ms,3024,3024,37.5901,127.017,0,1,0,0,0
88,sample088_ms,3024,3024,37.5903,127.0168,0,1,0,0,0
89,sample089_ms,3024,3024,37.5904,127.0168,1,0,0,0,0
90,sample090_ms,3024,3024,37.5907,127.0165,0,1,0,0,0
91,sample091_ms,3024,3024,37.5905,127.0167,0,1,0,0,0
